,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1,-0.038754303,-0.01634884,-0.019710602,0.01919736,-0.016324231,-0.0027239772,-0.0040548625,-0.025461521,-0.01597772,-0.026197435,0.029628653,0.021254865,-0.024807302,0.003939385,0.022366717,-0.0023651542,-6.0829716e-05,0.0036417176,-0.016475106,-0.0040668724,0.0064567416,0.013113136,-0.0154667795,-0.0021784513,-0.017538227,-0.008935845,0.004348821,0.01190131,0.014237092,-0.020712579,0.0017581992,-0.017124811,-0.006159249,-0.0077133668,0.010551907,-0.013716649,0.0021251093,-0.006497418,0.014593349,0.010636706,0.017328445,0.011505697,-0.014260373,0.012236463,0.002126386,-0.03687083,-0.0088033285,0.031986725,0.0022546086,-0.003927974,-0.0017398291,-0.0026961814,-0.019611739,-0.0049724327,0.022679698,-0.0045583374,0.012330664,-0.009061198,0.03849104,0.013649172,0.010185669,0.01578538,-0.005414866,-0.00048042295,0.018924413,0.0041501895,-0.021035643,0.001628877,0.0021715977,0.024867246,0.008861716,0.018880207,0.0037364545,0.0063319923,-0.024346571,0.010517792,0.0039963312,0.0141359,0.015568156,0.013518151,-0.00053441286,-0.0114375055,-0.0078531215,0.00534688,0.008459585,-0.0025531608,-0.019341309,-0.015628157,-0.004109744,0.00070566335,0.004243565,0.023653448,0.0038006194,-0.005651541,-0.0063516456,-0.0035532375,0.007208856,-0.0069548166,-0.0033333225,0.01929532,0.017667005,-0.006893359,-0.010528264,-0.0034206838,-0.007009204,0.017415281,0.0051197265,0.007157729,-0.022922935,-0.0028038917,0.014150471,0.0010867886,0.0028003405,0.0030071407,-0.017717557,-0.034081355,-0.0024409688,-0.003405328,-0.024326723,-0.022118116,0.0012373611,-0.021242106,-0.021361243,0.008597538,0.02603565,-0.005629575,0.013756666,-0.00013942608
2,-0.047049753,-0.024229111,-0.025322258,0.020824095,-0.016530767,-0.0002846367,-0.010218636,-0.033843294,-0.022829937,-0.03451969,0.034404907,0.023673622,-0.028286574,0.005196578,0.025317572,-0.0031486456,-0.0017021883,0.0028094198,-0.019771047,-0.008335836,0.0070645385,0.015106027,-0.021026058,0.004928923,-0.01822453,-0.0076282085,-0.0019074191,0.009566402,0.014130618,-0.024744425,0.006057764,-0.01687995,-0.0140002025,-0.012297763,0.012123873,-0.019901592,0.0014285315,-0.014376627,0.020433838,0.011806494,0.019378811,0.013458001,-0.0146750705,0.014658477,0.0014148408,-0.042264145,-0.008474476,0.036676534,-0.0018664425,-0.009873999,0.0024281207,-0.010459515,-0.026327949,-0.009911579,0.027266737,-0.0076201344,0.013332655,-0.005599628,0.045211732,0.015353994,0.017886747,0.01558526,-0.010380066,-0.0030006347,0.02406156,0.00482855,-0.020803262,0.0023548848,0.0056789843,0.029822422,0.006740612,0.020321874,0.0030567183,0.01608555,-0.02594081,0.011893328,-0.0018695525,0.015205489,0.024514508,0.015299083,0.0060428204,-0.014814746,-0.0061983685,0.004564539,0.0119349975,-0.0073684147,-0.023636421,-0.024062924,-0.008231521,-0.0071934266,0.0021819465,0.028635385,0.01070957,-0.007266291,-0.0099746315,-0.005161615,0.0077703847,-0.010302871,-0.00983613,0.021450214,0.022538727,-0.011428222,-0.013385256,-0.010258101,-0.0049552084,0.025197854,0.004701663,0.01195813,-0.026730543,0.00042747988,0.018874504,-0.005363913,0.005859558,-0.0019835809,-0.0222674,-0.03967744,-0.0045521967,-0.0055460227,-0.032033008,-0.030365286,0.00079739786,-0.022347443,-0.02447886,0.013172236,0.031732947,-0.004657172,0.014285009,-0.0014205601
3,-0.032036386,-0.01281071,-0.0120399315,0.017232204,-0.0078077563,-0.005502831,-0.005586589,-0.022012142,-0.013722498,-0.024532838,0.021896906,0.018174268,-0.016316362,0.00062074384,0.013864108,0.003177793,0.0027860112,0.0034625945,-0.014345171,-0.006339216,0.0054005114,0.010901211,-0.014683878,-0.0026235478,-0.011207695,-0.0024438822,0.001741846,0.005655447,0.009542223,-0.010708541,0.0011105945,-0.0145823285,-0.0082589025,-0.0067505175,0.004426741,-0.010003243,0.0027553434,-0.010487426,0.009048054,0.011052074,0.010298513,0.012819541,-0.007282744,0.008377929,0.0058380705,-0.030713448,-0.00618829,0.02583744,-0.002349798,-0.006079298,0.002559261,-0.0031077077,-0.017005868,-0.007316944,0.018805772,-0.004119421,0.011260742,-0.0033171785,0.030762425,0.010112532,0.0094558755,0.009943654,-0.009682773,0.001498159,0.014386249,0.007206407,-0.016859459,0.00017278662,-0.0006231504,0.016094027,0.008349567,0.0105862245,0.00046577895,0.008653661,-0.018756723,0.0074939616,0.0010566886,0.0111364275,0.017185027,0.0064279875,0.0029337006,-0.011013969,-0.008448515,0.004765572,0.0059122187,-0.0075915456,-0.017608572,-0.016445847,-0.0077917706,0.00069687003,0.0035419974,0.021573149,0.0026022724,-0.00768281,-0.0029833608,-0.0021490187,0.0040437286,-0.0062976796,-0.0038578345,0.013134953,0.011421554,-0.006598412,-0.0067043696,-0.008167723,-0.0016085665,0.017857064,0.007060532,0.003713772,-0.015648222,-0.0023806538,0.010464483,-0.00020406504,0.0055771596,0.003925821,-0.012163797,-0.02684657,-1.6050071e-05,-0.00061563205,-0.022974506,-0.02158036,-0.00039943683,-0.013128288,-0.0155015,0.010773754,0.01645445,-0.005791078,0.0086509185,-0.0016904755
4,-0.010072234,-0.008237091,0.0016350406,-0.008626497,0.0050571,0.0075673144,0.0010221119,-0.0051214974,0.003827903,0.004201176,0.014170845,0.00087944587,0.0055818856,-0.0035555365,-0.006748097,-0.005945025,0.0030083496,-0.0057956716,-0.0091371825,-0.0093592405,0.00874816,-0.00034760265,0.008582235,-0.00019924741,0.009516556,0.010562378,0.0043732077,0.0031115185,0.0063547213,0.005983507,0.0037051337,-0.003945091,-0.014178714,0.00013519524,0.012886799,-0.005935814,0.0056916326,0.006778499,0.0026191846,0.0003844211,0.00088633713,-0.006243528,0.0069334833,-0.0012222407,-0.00057687226,0.007649411,-0.0042920127,-0.0022298938,0.0016256683,-0.0051983814,-0.012414328,-0.0097592985,0.0063869525,-0.0013792929,-0.0034943484,0.0036159293,-0.0034908997,-0.0018723554,0.0033380715,0.0105238715,-0.0054810685,0.012052911,0.00618547,-0.0035445273,-0.0046042074,0.0041007316,-0.009884507,-0.0032060198,-0.0065827766,0.0055446955,0.013825926,0.001405492,0.0027198433,0.0056569427,-0.0034770619,-0.007976225,-0.0029470217,-0.0010843329,-0.014743395,-0.0086177,-0.0052782767,1.1564778e-05,0.0010142506,0.0023451196,-0.010901592,-0.008559103,0.014323134,-0.007316733,-0.0025772622,-0.010901502,0.00878147,0.0067139775,0.012624097,-0.005796556,0.0015350775,-0.011063258,-0.0037682874,0.010640882,0.012793306,0.002510912,-0.0038211944,-0.011293885,0.005039834,-0.013499281,0.003711095,0.0070598605,-0.0046608998,-0.007242992,-0.0071208244,-0.015892146,0.0029261224,-0.0128167095,0.013820817,0.0007640845,0.0006820014,0.004430106,0.008870415,-0.0120693585,-0.0019552207,-0.0016867922,-0.008394403,0.01220105,0.009864093,0.0010421987,0.0017029584,-0.006134741,-0.007945967,0.006218459
5,-0.008898693,-0.0085430965,-0.000832752,-0.0044866456,0.0031592965,0.006683581,0.006293815,4.4105094e-05,0.0050443914,0.00816664,0.012245422,-0.002767686,0.0072341785,0.0036453535,-0.008100152,-0.0070429663,0.0073263464,-0.005214061,-0.0048400084,-0.008731504,0.005956309,-0.00237665,0.0044598305,-0.0017696723,0.00962722,0.011961949,0.0030840782,-0.0012575643,-0.00021650351,0.006435422,0.0001736762,-0.0006401916,-0.013104682,-0.0025706745,0.010855699,-0.0020259302,0.0072865947,0.0060919076,0.0056426805,-0.005058225,0.0011618794,-0.00385065,0.0017518685,-0.0029467365,-0.0050155413,0.009004566,-0.007959493,-0.0030237848,0.005969344,-0.006578614,-0.011514153,-0.007718964,0.0063509126,0.0047887997,-0.0045607877,-0.00308156,-0.00607429,-0.0042092334,-5.312894e-05,0.008810333,0.0004643044,0.012066465,0.0019848647,-0.006107858,-0.009574769,-0.002971603,-0.0072897766,-0.00740365,-0.009896241,0.0012637533,0.011698773,0.0058091986,-0.0027997359,0.007443921,0.0012260613,-0.0068385117,0.0038051803,0.0026792698,-0.01422389,-0.0058086477,-0.006464869,-0.004279068,0.001777285,0.0033568798,-0.010891642,-0.004593985,0.015100059,-0.0015570339,0.0025598728,-0.008838972,0.0063213175,0.0017893598,0.01081828,-0.00707579,-0.0040718135,-0.010699034,-0.0075016664,0.012601998,0.013135054,0.005686964,0.0023778074,-0.009612661,0.006581739,-0.012602835,-0.000477897,0.007885454,0.0019132851,-0.0026116483,-0.00727624,-0.015409209,-0.0037833403,-0.010512802,0.013764975,0.0027240412,0.0040068114,0.007077777,0.010603868,-0.011455515,-0.0010824455,-0.0043034144,-0.010197028,0.013281695,0.010590236,0.0015285092,0.0049209106,-0.0068849386,-0.0032730754,0.0077095623
